,year,size,distance
10917,1990,7.387210166875152,1544.853693386445
10918,1990,7.231212852755017,743.735935080531
10919,1990,6.998963853628641,1749.9792161398782
10920,1990,6.415769875134913,772.6521610172315
10921,1990,6.009836077763895,1016.856423167501
10922,1990,5.970975739592071,184.2472201540302
10923,1990,5.758639516279389,165.17356488011512
10924,1990,5.709828940365716,337.4132610768047
10925,1990,5.693280962961289,745.3967179004756
10926,1990,5.084021318015106,399.1487419930258
10927,1990,5.080995815684322,147.82460519552072
10928,1990,5.047686444183082,754.3747252859054
10929,1990,5.022743414988123,160.12595865727846
10930,1990,5.018744945995877,185.91950829317412
10931,1990,4.999191093544365,1756.842730458392
10932,1990,4.978336652815435,1742.473126368496
10933,1990,4.978298907911951,1014.7019604663824
10934,1990,4.959005897789895,159.66672362685006
10935,1990,4.93876389683244,163.89071119075663
10936,1990,6.919885953354671,174.2038732939597
10937,1990,4.630965512874337,743.13144126565
10938,1990,4.5648456128818085,301.0360854137633
10939,1990,4.5578966874192,765.1037579375794
10940,1990,4.449817668060808,774.6179019366289
10941,1990,4.200223156108831,338.3780257946508
10942,1990,4.177634283835278,171.94606732112177
10943,1990,3.9988741195974615,1697.2730133220562
10944,1990,3.9923480388268624,281.70093450483796
10945,1990,3.986768120985695,1114.688663973889
10946,1990,3.9864826008527317,1115.721866889399
10947,1990,3.9824021685415865,1727.0485169766575
10948,1990,3.9783342287291283,1004.0296361485939
10949,1990,3.978285739225838,1003.8890827415279
10950,1990,3.9659221621491674,174.1563459691262
10951,1990,3.6466451542595064,1098.0246400838937
10952,1990,3.484679579913233,1741.353947146097
10953,1990,6.019332153095531,1093.7859219893912
10954,1990,3.193471914267362,1003.8256858338721
10955,1990,3.11066379212628,158.80206373543956
10956,1990,3.0596734821609126,753.8547460508814
10957,1990,3.029014258978787,1015.1258345709541
10958,1990,3.02283104066741,164.172178395284
10959,1990,2.9870755567330924,1708.6343035986927
10960,1990,2.9869950742092217,1742.7110118258456
10961,1990,2.920053437442482,762.2786333877119
10962,1990,2.7921896389516485,172.94472188445053
10963,1990,2.7361415585172226,1084.8501114914425
10964,1990,2.580998501702598,1092.6155185320122
10965,1990,2.48893255165152,299.2220419106329
10966,1990,2.264569378805919,1688.8476393258165
10967,1990,2.2516924687774567,166.01268294715737
10968,1990,2.1966362003246385,794.7934654611634
10969,1990,2.115278420502158,751.0892012894059
10970,1990,2.0494495640079062,751.8389693261352
10971,1990,2.0086470866542547,561.1917361838086
10972,1990,2.0049249534885085,1091.2905215186208
10973,1990,2.0046112332833332,734.2076605960677
10974,1990,1.9995415295961196,1719.5598079009953
10975,1990,1.9923923030810378,1068.6140367456564
10976,1990,1.991425617966317,1714.5236300602287
10977,1990,1.9912031856179386,1730.7317534611598
10978,1990,1.9897682984184595,452.2519830844955
10979,1990,1.9865219954164168,164.6653763097379
10980,1990,1.9484606475980437,765.3409588860936
10981,1990,1.6064021673573,1361.675042116994
10982,1990,1.582406228568659,765.8251329276512
10983,1990,1.5260450693643146,763.9927951572532
10984,1990,1.7303027868368728,761.258951405598
10985,1990,1.495456116463924,1000.5208421961993
10986,1990,1.4935730925761976,1720.748617494376
10987,1990,1.4933198696816963,1758.3790045107708
10988,1990,1.4826027493500242,354.7088689406017
10989,1990,1.4623552435303053,399.57570108667386
10990,1990,1.3556237449714361,745.1917316364634
10991,1990,1.2899934564649478,446.7790879916908
10992,1990,1.2657904472681587,1387.9478995855616
10993,1990,1.188474212778257,327.9536304756283
10994,1990,1.116686284854777,167.79010661417888
10995,1990,1.0679634389631678,174.54945530205686
10996,1990,1.0641560413487239,1018.4803074595449
10997,1990,1.0639483308571425,1011.9665157748426
10998,1990,1.048502811383367,753.345857961578
10999,1990,1.0341075545765517,169.32330184126113
11000,1990,1.0053126167954618,143.00485680122367
11001,1990,0.9957244192737954,1714.1938864687409
11002,1990,0.9957234878253479,1723.1764694303774
11003,1990,0.9957227813927649,1734.4222747623094
11004,1990,0.9957178704627062,1723.31751546781
11005,1990,0.9956462129944931,1747.3359669589195
11006,1990,0.9956060314031857,1732.351508607907
11007,1990,0.9955171020640066,1766.4382953189113
11008,1990,0.9919878113341962,858.1128221146004
11009,1990,0.9872342016957096,161.0107939715271
11010,1990,0.9340215607032503,174.57375141501026
11011,1990,0.9283975926223677,758.914572916942
11012,1990,0.9234616858406565,159.2247349104217
11013,1990,0.9229730784293964,161.46588511757037
11014,1990,0.9155707633239446,424.5928969257506
11015,1990,1.2495352519730976,762.5439657048055
11016,1990,0.8704908344626974,168.80202748261357
11017,1990,1.3427967034963237,779.8977097266278
11018,1990,0.8257441382161076,366.6952248500574
11019,1990,0.8236747374513937,1547.4811662168265
11020,1990,0.7966857137318152,334.5705295852619
11021,1990,0.7426211595096835,159.6652215726869
11022,1990,0.752009649944062,398.87077500061855
11023,1990,0.7097951573785198,755.093237888205
11024,1990,0.691740027120449,328.31376033110917
11025,1990,0.6687881484318171,757.0849393120791
11026,1990,0.6636687396168363,405.079891833411
11027,1990,0.656694297263832,781.7771996946186
11028,1990,0.6560172159868561,759.2640902764832
11029,1990,0.6253438835279577,145.844423340754
11030,1990,0.6145367906558449,99.82512424235031
11031,1990,0.6041499069453348,379.4009641037902
11032,1990,0.5675619244040915,761.3989890890714
11033,1990,0.5449802903444412,326.7268564735264
11034,1990,0.5153521210986088,175.89606235213336
11035,1990,0.5033583200667869,392.56560228138727
11036,1990,0.48814346054826835,333.7486286005908
11037,1990,0.48035752432495343,329.6462695446752
11038,1990,0.45392981109861363,757.7655805449741
11039,1990,0.40349340006387363,759.1149568048021
11040,1990,0.3989178476623592,160.19206834968867
11041,1990,0.3947533040654268,156.26225206652705
11042,1990,0.3656558300708033,748.371563475862
11043,1990,0.34435749142812727,158.61331029982196
11044,1990,0.34274996521053275,180.46268417672945
11045,1990,0.3278345547371443,753.3412050784053
11046,1990,0.31522899434406176,764.380036574216
11047,1990,0.2986944200165602,1750.0283866404782
11048,1990,0.2949792897011887,1370.992360617661
11049,1990,0.29350346396905125,159.44386238682176
11050,1990,0.2726256453941071,141.1991120294271
11051,1990,0.2640617627781466,325.9032013400462
11052,1990,0.4150937216336449,399.3393779213748
11053,1990,0.2389725423816945,1736.3557940776686
11054,1990,0.22696558261794827,771.9567401690696
11055,1990,0.22696534862343332,753.4066262226581
11056,1990,0.22696222700878535,738.5004069182805
11057,1990,0.21435411433831134,741.1821546641207
11058,1990,0.20709500100224884,376.74074896706423
11059,1990,0.2017469478010626,756.2558891285721
11060,1990,0.20025234475280232,1002.5979188197109
11061,1990,0.19994880867626863,1696.2645793192266
11062,1990,0.19914902418062883,1726.3902134573173
11063,1990,0.1991442069161877,1724.9970392528946
11064,1990,0.19913878317498854,1737.8606792654614
11065,1990,0.19802870136705203,354.7866116344687
11066,1990,0.19601456705679476,326.3346064331818
11067,1990,0.16391936438093285,753.2584511608624
11068,1990,0.16391874282146468,760.6706754486711
11069,1990,0.16391797224147245,745.8393496117412
11070,1990,0.14507140526905798,400.4980620316575
11071,1990,0.1315647025780334,989.5179311735849
11072,1990,0.13075372230635496,1136.0730172900821
11073,1990,0.12343998699693845,400.3879815115545
11074,1990,0.11347967342289764,747.8342680290684
11075,1990,0.11113320398502512,375.0768105476486
11076,1990,0.1012213549672921,1048.3444438407748
11077,1990,0.10120904475155494,386.16854384987687
11078,1990,0.0999841785664653,1763.6886671473223
11079,1990,0.09997827356001639,1729.5321900691965
11080,1990,0.09997457666983055,1771.0304582841231
11081,1990,0.09995576334086412,1742.4123883029215
11082,1990,0.09995316989122247,1697.4807253797742
11083,1990,0.09981523088984995,746.2804915553656
11084,1990,0.09979364737648751,746.3493595110268
11085,1990,0.09978053125927483,746.6405133801951
11086,1990,0.09972835075799791,746.5891971380728
11087,1990,0.09957506380793445,1726.1952115112688
11088,1990,0.09957485353154048,1730.1899818205852
11089,1990,0.09957407324956781,1728.050861166737
11090,1990,0.09957261447686475,1730.9831319686614
11091,1990,0.09957252802708928,1720.3077171735083
11092,1990,0.09957192350240152,1725.9564451338772
11093,1990,0.09957151029954808,1724.1863855734557
11094,1990,0.09957142112583853,1724.5746338581168
11095,1990,0.09957091851229852,1719.4929412502754
11096,1990,0.09956990075697982,1700.5767502463075
11097,1990,0.09956976727771602,1738.3062397677882
11098,1990,0.09956815561853968,1739.790439606044
11099,1990,0.09956808658247589,1740.728689763656
11100,1990,0.0995638277905781,1738.0885865522014
11101,1990,0.09955913508144816,1753.5554343665815
11102,1990,0.09955554984341775,1764.2231810024014
11103,1990,0.09955493712129954,1764.4753546888458
11104,1990,0.09955253428414323,1760.9290210103047
11105,1990,0.09955216530067537,1751.9246666454987
11106,1990,0.0995483126618482,1760.2844597893186
11107,1990,0.10723621469420709,453.76445544326435
11108,1990,0.09948245714146778,453.6868298019022
11109,1990,0.09945048004225593,481.0112419525928
11110,1990,0.09944481101624761,487.13901880447946
11111,1990,0.09943993018466887,487.7161940267002
11112,1990,0.09826706220668799,1052.8935177090534
11113,1990,0.09780607731099668,1544.3994932622743
11114,1990,0.0630444437331224,748.5785324729369
11115,1990,0.04046704107828487,399.44218433886346
11116,1990,0.027098862475893475,402.2610858430431
11117,1990,0.01949872441919415,1051.0028968027707
11118,1990,0.01604384060805566,400.5065099509501
11119,1990,0.01377356342112313,401.5634209001293
11120,1990,0.011023348692240949,1544.2812676557476
11121,1990,0.008832510109295564,446.19762749852356
11122,1990,0.006931273944675037,366.34817198126376
11123,1991,138191.7720760006,1444.6037825939438
11124,1991,14023.81101798644,589.2049515641777
11125,1991,12324.846551180732,332.67838948947
11126,1991,10830.47247009673,1463.0993752559998
11127,1991,9185.493951870725,1281.9123834129668
11128,1991,8678.508509258754,1369.77670358769
11129,1991,8378.148416735941,1622.0399783989185
11130,1991,8259.561276432763,1464.7853556583887
11131,1991,7823.335813585017,1737.1437563312566
11132,1991,7166.2659554071315,1418.4174329447342
11133,1991,6933.687385259889,1735.9514332077556
11134,1991,6771.674967510229,1507.0290010873816
11135,1991,6327.125142967224,584.9308315599234
11136,1991,6284.43385590851,1057.5427157371523
11137,1991,6272.54987211424,1678.3582663064917
11138,1991,4533.612244835189,1052.386873198081
11139,1991,4245.897824530456,1453.4237676139012
11140,1991,4187.275535793977,1569.3179109159566
11141,1991,4073.051926904114,1664.770093878676
11142,1991,3951.6739875271837,1481.0628664985834
11143,1991,3921.239309766202,1731.0881179856508
11144,1991,3819.7807519456023,1704.5821464441049
11145,1991,3614.2469084556124,1611.2302071341603
11146,1991,3599.3705677979783,1765.3015559881912
11147,1991,3589.977306154203,1614.6970160505098
11148,1991,3344.4547986430216,1648.9634268569025
11149,1991,3344.358304088884,1352.341377306372
11150,1991,3089.5638888750054,1639.2985412831758
11151,1991,2940.1775388060923,1656.309203136977
11152,1991,2915.7018636841267,1462.2386066245754
11153,1991,2674.5855027514704,1065.5026439400515
11154,1991,2615.341596029526,1618.4608028612117
11155,1991,2555.5302238406875,1558.9239035107387
11156,1991,2508.9214177597437,1666.3849667795034
11157,1991,2488.467833391164,1512.2428862028303
11158,1991,2354.4759863046315,1682.1648629530337
11159,1991,2313.3910378447945,1520.5335372764039
11160,1991,2300.7548046553293,1457.3651179570181
11161,1991,2233.1481238900233,1742.6614813333238
11162,1991,2092.996079125347,1596.0653233143832
11163,1991,2038.5397417541062,1512.1928022270386
11164,1991,1773.8996405704634,1582.7479284102853
11165,1991,1659.4904156885823,1620.1076018785323
11166,1991,1642.8238930384637,1684.9950947656246
11167,1991,1609.2054198769115,1739.0594908314702
11168,1991,1675.920887805955,1762.7495716677965
11169,1991,1498.3992081651134,1544.08768747038
11170,1991,1460.2790738254964,1440.7442520038296
11171,1991,1445.4040955332816,1662.5541580357874
11172,1991,1420.2774333982727,1726.6030135570322
11173,1991,1498.6576984311153,1680.9394413206815
11174,1991,1384.3903584725695,1076.2771064137307
11175,1991,1337.8413439837277,1703.391914144146
11176,1991,1277.431283784638,1656.1276163501193
11177,1991,1258.4214789645293,1280.7641430661363
11178,1991,1182.2989787230738,1719.172008967427
11179,1991,1166.9084865646305,1597.8693919184805
11180,1991,1139.8324767712372,1614.8047211807861
11181,1991,1121.0323619004932,1633.2355369079107
11182,1991,1049.6831945264462,1649.9993899333122
11183,1991,1040.2284410173465,1616.7882452780584
11184,1991,1009.2067981513902,338.48202964458125
11185,1991,1096.7000598626964,1467.7965246449135
11186,1991,987.6055511784767,1258.4684378059421
11187,1991,1651.87175718991,1739.1115134207248
11188,1991,967.2746968020776,1631.0995337856257
11189,1991,950.5242260859854,1701.053598239272
11190,1991,937.5228429809837,734.1367349106773
11191,1991,929.7606024730934,1103.7073899285876
11192,1991,911.3978228365391,1507.0456730027126
11193,1991,901.1381923887177,1710.1438920959215
11194,1991,879.9153748341699,1608.0208282840401
11195,1991,854.3791086384698,1449.367903587611
11196,1991,810.3192042918023,1139.3114217918
11197,1991,799.793233291186,1792.1947149177977
11198,1991,799.581296646737,1707.695517838686
11199,1991,764.5805440238789,1794.759493727858
11200,1991,758.8370885005396,1597.1039524297128
11201,1991,744.6616580678801,785.1521521563594
11202,1991,717.7990604006783,785.3231722176643
11203,1991,694.7948973899728,769.9257895362083
11204,1991,694.290466847781,1706.8714652004387
11205,1991,674.3461544138053,1650.5042229046535
11206,1991,649.1078638388358,1630.0406827637519
11207,1991,623.4930246357434,1615.347796382082
11208,1991,558.9322149604695,1500.173140910536
11209,1991,556.8422796509051,1701.6904062287542
11210,1991,553.1573748967545,1215.1559366591339
11211,1991,574.4881296486785,740.1122868643015
11212,1991,962.8671185671501,787.417072917958
11213,1991,504.2385382573292,1251.4205470804377
11214,1991,501.83651583544827,920.473574952411
11215,1991,487.65397984959657,892.7280942936783
11216,1991,464.5599656261107,1730.1138874832309
11217,1991,452.47162985628506,1457.6880016150094
11218,1991,450.3302346160141,1422.3767759591365
11219,1991,446.2830072622306,1405.1727374389495
11220,1991,444.1564227212932,1682.4808870645777
11221,1991,431.9295797588712,795.4206939603919
11222,1991,419.7442670780206,1716.1913571825696
11223,1991,418.2745978669839,921.7696511170134
11224,1991,411.3634797175849,1122.5832645541436
11225,1991,406.08598762491573,1703.4507112808953
11226,1991,391.6723014894844,1567.3308614617083
11227,1991,373.4191152589139,1615.618787127056
11228,1991,348.2966486491711,1691.7239776418553
11229,1991,344.3987885933953,1700.331728147533
11230,1991,343.19046795243537,1684.2184131184058
11231,1991,334.08965912868535,1362.069018161683
11232,1991,321.9899307359207,1391.0730370987217
11233,1991,320.3771569652907,1579.591150609641
11234,1991,316.14072599384383,1459.5799879808733
11235,1991,314.4462700103719,742.1218033439694
11236,1991,309.86590945771104,783.7672750119086
11237,1991,302.31190275001876,1536.0453664198865
11238,1991,302.08172446959935,1595.270572577899
11239,1991,301.8935808305629,1670.103733245789
11240,1991,299.25150650256944,1777.6182875030172
11241,1991,298.6726200521165,1759.1252957191748
11242,1991,292.1970995549143,1142.727932084633
11243,1991,282.90964363789027,1418.8809724513485
11244,1991,279.1452093790517,1741.977134307549
11245,1991,271.6855119465876,1473.8443391485396
11246,1991,269.15071562512253,1729.7159544571634
11247,1991,267.4935977391529,1665.0607136584001
11248,1991,263.4051819496949,1120.0308308086862
11249,1991,259.1389913936433,1723.6480009164156
11250,1991,238.37016284953089,1605.4431714235752
11251,1991,236.73905993963479,1678.0870935228797
11252,1991,235.40229106043392,1699.0124432370721
11253,1991,230.68916795980095,1543.1355718375662
11254,1991,228.9053355552878,1705.4371665997094
11255,1991,223.3722714821587,1648.9523654050654
11256,1991,222.0676361760788,1774.9317769306667
11257,1991,217.64016931774788,1662.1721983969219
11258,1991,215.68672336632366,1736.6684185822
11259,1991,213.5875573393253,1400.2418213997369
11260,1991,213.27805161703935,1696.055454895733
11261,1991,211.42795048151226,1470.5848429443297
11262,1991,210.37425112797348,1595.983277241537
11263,1991,208.45113182352694,872.5238722796574
11264,1991,207.90810402734152,1782.132489773365
11265,1991,449.6375609378589,1724.1714477738751
11266,1991,194.81344547950263,1052.222556876277
11267,1991,189.39334577127312,1236.6235498950762
11268,1991,187.15945558272486,1030.6449707419863
11269,1991,190.2975762627484,288.21220279495844
11270,1991,180.72458575939675,783.627967322851
11271,1991,174.04958198222528,1653.7543191300788
11272,1991,168.18882437394575,1638.1494816776299
11273,1991,165.86994693174555,1631.667069691835
11274,1991,162.37555729480033,1509.7741543488105
11275,1991,161.84212485720485,741.4128073576618
11276,1991,160.43511079638122,302.0886293106164
11277,1991,158.85852025756006,1680.9976168774365
11278,1991,152.9057513820874,1585.7600102481874
11279,1991,152.6469494627716,1598.6010227148363
11280,1991,152.46885967057008,1790.0417869358137
11281,1991,150.91087583842548,1543.8852149347902
11282,1991,149.30121711074128,1637.6079602684997
11283,1991,148.25942798395047,265.40694515732423
11284,1991,146.0327113738954,1616.7690454701128
11285,1991,144.86944303524902,1231.7513058274712
11286,1991,143.3989539412286,1580.3159301875298
11287,1991,143.0522224402076,1784.405949897931
11288,1991,142.48185505244336,1577.0073459788955
11289,1991,137.60865046187456,800.6738671026301
11290,1991,122.16933969591588,359.29289998178865
11291,1991,121.6275679397033,330.4555387076596
11292,1991,156.29134196953973,787.0777456585798
11293,1991,120.31415864674968,1515.1091765420115
11294,1991,119.46852088493982,1588.585444505189
11295,1991,119.39819575191714,910.6220356528348
11296,1991,239.10518621219228,143.95596077877315
11297,1991,117.7874460203044,1721.5599255289633
11298,1991,113.80136033963795,1726.1125914239467
11299,1991,113.59582161468629,740.644112836105
11300,1991,113.28955638469742,1639.2118524838638
11301,1991,110.29614243651595,1658.1712787717831
11302,1991,109.12318058238965,1754.6965973400065
11303,1991,106.48518809137657,1774.0774722342908
11304,1991,106.13173404117282,1464.9517109592186
11305,1991,104.89486628600937,1469.516751732618
11306,1991,104.33939313849383,1734.54566928236
11307,1991,100.55840808983608,1745.6462626541193
11308,1991,99.57213475801373,1723.3421392919902
11309,1991,97.76964344489882,1449.442794934164
11310,1991,94.06646226568793,1554.9699171566135
11311,1991,92.61362168827044,171.43047409814025
11312,1991,91.79678498625776,1724.5880674381947
11313,1991,89.22121862047578,1760.3798544938943
11314,1991,87.85702605331612,1634.1924644273308
11315,1991,86.39127864038024,1737.8846809544752
11316,1991,86.17708500397494,1597.0167464618778
11317,1991,81.62713717766788,1413.5658574764168
11318,1991,80.7452577730072,1746.8191451904415
11319,1991,80.4067559483719,1440.1601646930844
11320,1991,80.10953772209129,1624.672777838962
11321,1991,80.02109595858305,1631.6960015322468
11322,1991,81.47430685480498,176.2372465894876
11323,1991,78.90910268399571,1603.4590622112996
11324,1991,78.1865909364524,1479.0199972569674
11325,1991,77.853840669112,1756.2470611132244
11326,1991,77.00137822568819,1620.7622286809867
11327,1991,75.5421240378342,1700.9780306935209
11328,1991,75.17133887345474,1660.8556325584377
11329,1991,74.76650732127521,1480.0995494937122
11330,1991,72.82106888110197,1723.5195559715662
11331,1991,72.61402035223398,1545.5364371883024
11332,1991,69.70158399584102,1740.4730593505162
11333,1991,69.01126683421688,1578.8142151221252
11334,1991,68.08744519610885,739.5370028699742
11335,1991,67.69515059397608,174.5044790153659
11336,1991,64.59706795635236,745.1436014052047
11337,1991,64.38947865027319,94.90288581937442
11338,1991,83.13047498025921,1796.6568737681744
11339,1991,61.615104306277836,1731.913466181127
11340,1991,61.506346022999814,359.06504759805364
11341,1991,60.97512020320398,1114.132742567702
11342,1991,60.16007960900191,1446.7624948225757
11343,1991,59.74620375416877,144.70741351377978
11344,1991,59.73792608246474,1745.159925323159
11345,1991,59.11399826151301,739.8338160065701
11346,1991,55.349557393813235,733.4620756211856
11347,1991,52.37649797455941,1029.8162340363026
11348,1991,51.80306703992261,1517.503756658283
11349,1991,51.7780869392049,1726.5430592787864
11350,1991,51.674112674054115,782.5806556371218
11351,1991,51.55130101561458,1633.7231127306625
11352,1991,51.193704192889406,1543.364835793984
11353,1991,51.07565857551009,1745.0723865329187
11354,1991,50.863548267428165,1781.66623618095
11355,1991,50.4036411761621,1771.573584293104
11356,1991,50.01054907750236,1531.8308320850692
11357,1991,49.945723088613526,1367.7551633820192
11358,1991,47.99031143971705,1398.156482986598
11359,1991,46.058152843748054,1728.724152947774
11360,1991,68.56903929138365,95.85234370104355
11361,1991,45.12975535766576,752.2752772352547
11362,1991,44.3155505415839,1408.7566259322914
11363,1991,44.30367755239532,1484.9471639996732
11364,1991,40.32907753594044,1425.6745437907268
11365,1991,40.314217538214805,1620.4389261772242
11366,1991,40.22023949343236,361.3865474468141
11367,1991,40.21363471787298,1392.1393477297454
11368,1991,40.1004183679866,741.2911519111262
11369,1991,40.2976250479453,173.0930116487816
11370,1991,39.8465694141681,1113.3001583647738
11371,1991,39.918480495697445,1119.7533550334329
11372,1991,39.82901902324629,1719.9864876731654
11373,1991,39.51129013853818,1498.9300972075248
11374,1991,38.94646677126424,1367.0730892492425
11375,1991,81.2165228784148,399.8774055470739
11376,1991,37.40020591421616,1477.2108924439667
11377,1991,36.00716274983977,746.2345202915742
11378,1991,35.46162711192766,1701.5350159311915
11379,1991,38.61643946995236,327.48659039897353
11380,1991,34.99502964367443,1633.7464920496427
11381,1991,34.56694706093965,111.0888261910041
11382,1991,34.358055113468716,747.0099230704678
11383,1991,33.95687948004672,1564.4030191568431
11384,1991,33.880156224167,1563.431637592445
11385,1991,33.73920079811238,1147.905062852991
11386,1991,32.714885151541175,791.1214681140497
11387,1991,31.603810606437275,1129.7711778540486
11388,1991,44.995409953965144,743.7694611846127
11389,1991,31.33091797004875,1674.4349112428438
11390,1991,29.722787006473155,1440.7363028880186
11391,1991,28.12924627114933,336.85014762727104
11392,1991,27.640945394047993,1565.9723007598923
11393,1991,27.17517800045568,1797.5698545357436
11394,1991,26.699343279957596,1779.7205361597878
11395,1991,26.087461721818794,1549.5688031277723
11396,1991,25.977212207476793,757.4785432942696
11397,1991,25.827777718266372,1702.4003578193995
11398,1991,25.041545957906816,1661.1081617373884
11399,1991,24.926418354767755,1564.0053153279864
11400,1991,24.893347723216646,1725.5429907058026
11401,1991,24.891713337980153,1742.2252376702775
11402,1991,24.823405301818998,859.2019855424473
11403,1991,24.552118205578232,345.52378496153614
11404,1991,24.472814184341445,741.6519531085252
11405,1991,35.17488397343283,747.237874820965
11406,1991,23.859534242327967,788.8744910980739
11407,1991,23.092014151700837,741.5788135986712
11408,1991,22.968732534128844,1643.2154869222752
11409,1991,22.926523088304652,1262.1097840394502
11410,1991,22.85969565987954,330.6071870089626
11411,1991,22.818055792848256,150.11770949132537
11412,1991,22.254712860520407,1221.9061693300816
11413,1991,21.753857049602605,1614.7073154647019
11414,1991,21.45447354122753,1053.4716292439546
11415,1991,21.204233263241427,1242.3118722827662
11416,1991,20.915966420875044,741.7383230270137
11417,1991,20.7173210269646,752.1933091491932
11418,1991,20.71272645030954,1381.4763819561776
11419,1991,20.547431414596115,1231.2453514037793
11420,1991,20.279430550499033,741.6393653616286
11421,1991,19.986536004996253,1233.185136135534
11422,1991,19.926357542723615,1533.2509126205002
11423,1991,18.793861826386035,776.0987300795907
11424,1991,18.662991010104726,738.7072787436913
11425,1991,17.250347037301243,782.9795532018562
11426,1991,24.34087705323478,758.8848990924542
11427,1991,17.0999744548571,272.36305833295535
11428,1991,17.038127257498484,742.9551272797837
11429,1991,16.647716567321595,1483.7783159203955
11430,1991,16.395692681513456,1482.4338029686276
11431,1991,15.419356993485309,96.56150381343593
11432,1991,15.400177245775973,1776.9370053037078
11433,1991,15.312248067997345,1622.8746264520746
11434,1991,15.155462297639088,1676.3214014417924
11435,1991,15.196227557196824,1502.5849825740747
11436,1991,14.931959227919616,1023.5293023295199
11437,1991,14.797274338601794,1638.108219476651
11438,1991,14.678607495892416,1580.6878970284965
11439,1991,15.541331826586832,171.75334745543836
11440,1991,16.633028467189277,186.4856567054621
11441,1991,13.018266576907434,333.25955954043286
11442,1991,13.004924675154152,1228.787359206871
11443,1991,12.901685340933533,1790.031186170982
11444,1991,12.793678613354272,1577.587886593709
11445,1991,25.400314887310955,745.7251733620417
11446,1991,12.290788256459669,1617.9714391551568
11447,1991,13.851944248619358,440.6898227807219
11448,1991,12.169546086556915,1474.5614157247676
11449,1991,12.165821187241063,1744.7303544451754
11450,1991,12.071302771063303,1389.7252890715497
11451,1991,12.990647827201757,161.7564079608591
11452,1991,11.913165424501939,1119.2723207543233
11453,1991,11.653994065778647,1258.4346279328633
11454,1991,11.672787818413068,1209.5439939220687
11455,1991,10.67077863508912,1528.349748436248
11456,1991,10.58668705592848,1573.3640801412844
11457,1991,10.565651302947591,1049.1563266163066
11458,1991,10.402969264212365,347.60794177085535
11459,1991,10.34323013947773,1363.522470449862
11460,1991,10.319829167891733,1681.975389008712
11461,1991,10.281700287768041,1630.483935782326
11462,1991,10.278232995389937,1120.1421654154083
11463,1991,10.244566518062442,1305.3313576617052
11464,1991,10.22084341669599,1303.3432749929327
11465,1991,10.005255368605567,1650.740038189645
11466,1991,9.995381609364456,1127.5492872209306
11467,1991,9.974063663843724,1327.3761426373057
11468,1991,9.687456902451434,747.4499132212759
11469,1991,9.61810169889071,1403.9474153750386
11470,1991,8.580091446518372,1770.9429400003658
11471,1991,8.529204101903494,742.6290369544141
11472,1991,8.504289507227847,1327.8900720801325
11473,1991,8.445373418447344,752.5450989915238
11474,1991,13.744317791433938,758.7215703470143
11475,1991,8.299415969438419,1028.4743534910415
11476,1991,7.697183118785355,345.1819980968691
11477,1991,7.60647144414992,348.13371117017294
11478,1991,10.412113483900377,360.7098185428054
11479,1991,7.466407940510358,1754.2162464047083
11480,1991,7.338376596952308,324.14700681793494
11481,1991,7.260678628126583,172.906892544058
11482,1991,7.212804670545671,144.2331442132799
11483,1991,7.106868860103183,1792.5345038948099
11484,1991,7.0491495706102,285.69450664809443
11485,1991,6.456241972302031,99.31570284338595
11486,1991,6.448999125878352,325.27799363308833
11487,1991,6.20608378119436,1560.920636512191
11488,1991,12.023914160878633,180.51909015289073
11489,1991,6.023678779706528,774.1606868863433
11490,1991,8.955706933986914,149.05881103218144
11491,1991,5.987192254146951,183.7321806687947
11492,1991,5.974212547323882,1738.7375346233725
11493,1991,5.817654330414472,1085.952486035441
11494,1991,5.787543911349935,756.6314870065218
11495,1991,5.751728233172441,171.94758419336267
11496,1991,5.250969178621679,333.5894376373399
11497,1991,5.155702473896257,390.70849580346396
11498,1991,5.137833727104834,1627.25313923377
11499,1991,5.091602986479274,280.1120917708976
11500,1991,5.067110803344774,162.9541157188258
11501,1991,5.014818154729599,177.41137243615228
11502,1991,4.978623348644986,1707.3071315258162
11503,1991,4.978593721038462,1721.8138947987716
11504,1991,5.13906667756447,173.94380635383848
11505,1991,4.907127753680162,153.79283095343945
11506,1991,4.882030401658738,420.6672123619433
11507,1991,4.881353571579731,327.00153574809525
11508,1991,4.86562204105431,166.38768224989667
11509,1991,4.855406879109473,174.36518815345562
11510,1991,7.963357844984757,360.0399239339523
11511,1991,4.76672013224951,736.3886757692749
11512,1991,4.541235926309477,279.2866551046507
11513,1991,4.490642701562567,399.66136430762754
11514,1991,4.450102395291876,428.841360663854
11515,1991,4.240799536602047,1088.924913109626
11516,1991,4.15282806231679,1578.7588095561791
11517,1991,4.070607736868526,755.4442471751274
11518,1991,4.036061314168732,1097.8578513363268
11519,1991,3.9986286335495955,1748.534409812375
11520,1991,6.898195968830646,170.36419080427336
11521,1991,3.8456870838646644,418.78982101597796
11522,1991,3.7972903917328296,1094.0246975378027
11523,1991,3.790207946525617,857.372429862586
11524,1991,3.631031368022142,845.7944272875111
11525,1991,3.622602955079393,762.7823319043079
11526,1991,3.3544794675012906,1089.2632227246784
11527,1991,3.025995213945603,1092.0383922079914
11528,1991,5.472683562615299,1093.2210316834019
11529,1991,2.987126003864644,1710.046586234344
11530,1991,2.9710167602271005,396.6759313206739
